	0
8941	উগ্রকর্মা
8942	উদুরি
8943	উচাটন
8944	উঁচোনো
8945	উপারম্ভ
8946	উবু
8947	উৎসস্থল
8948	উত্তমর্ণ
8949	উচ্ছন্ন
8950	উপদ্রবকারী
8951	উল্লুক
8952	উপাঙ্গ
8953	উ
8954	উদ্ধারবাহিনী
8955	উৎপ্রেক্ষা
8956	উৎসর্গকামী
8957	উগ্রদৃষ্টি
8958	উর্বশী
8959	উজ্জীবনমন্ত্র
8960	উপস্থাপক
8961	উঠবন্দি
8962	উদোমাদা
8963	উৎত্রাসন
8964	উত্ত্যক্ত
8965	উপদেশ-শ্রবণ
8966	উন্নতদৃষ্টি
8967	উপহাস
8968	উলটা
8969	উগ্রতপা
8970	উচ্চশির
8971	উত্তানশয়ন
8972	উল্লিখিত
8973	উপকণ্ঠস্থিত
8974	উৎকোচগ্রহণ
8975	উপানৎ
8976	উদ্‌বাহন
8977	উপাধান
8978	উদ্‌যোক্তা
8979	উপকণ্ঠবাসী
8980	উত্তর-প্রত্যুত্তর
8981	উৎসাহকর
8982	উজ্জীবনধর্মী
8983	উল্লোল
8984	উচ্চকুলোদ্ভব
8985	উচ্চকুল
8986	উৎসাহজনক
8987	উপস্থাপনা
8988	উৎকণ্ঠিত
8989	উত্তরাধিকার
8990	উপমান
8991	উগ্রচণ্ডা
8992	উল্লাসজনক
8993	উত্তরাপথ
8994	উদগ্র
8995	উদ্ভব
8996	উপগ্রহক্ষেপ
8997	উঁকিঝুঁকি
8998	উপভুক্ত
8999	উদ্‌বেগজনিত
9000	উপদ্বীপভূভাগ
9001	উৎপন্ন
9002	উপগম
9003	উত্ত্যক্তকরণ
9004	উপকূলবাসিনী
9005	উঠা
9006	উক্ত
9007	উড়াল
9008	উত্তরোত্তর
9009	উদ্‌গাত্রী
9010	উদ্যতফণা
9011	উৎপাদী
9012	উপস্বত্বধারিণী
9013	উল্লঙ্ঘনীয়
9014	উপমেয়
9015	উর্ণ
9016	উইক
9017	উপস্থিতবুদ্ধি
9018	উত্তরাধিকারিণী
9019	উপবেশিত
9020	উপঢৌকন
9021	উদরসাৎ
9022	উদ্‌বোধন-সংগীত
9023	উন্নতিশীল
9024	উত্থানসমর্থ
9025	উপভোগ্য
9026	উৎসাহবৃদ্ধি
9027	উল্লম্বিত
9028	উচ্ছেদনীয়
9029	উদ্যোক্তী
9030	উপবাস
9031	উষীর
9032	উত্তরাখণ্ড
9033	উদ্ধৃতাংশ
9034	উন্মীলন
9035	উরসিজ
9036	উদ্ধতাচারী
9037	উৎক্রোশ
9038	উচ্ছিষ্টজীবী
9039	উদ্‌গাতা
9040	উপভোগক্ষান্তি
9041	উৎসারণ
9042	উপচর্যা
9043	উপেন্দ্র
9044	উচ্ছৃঙ্খল
9045	উদূখল
9046	উন্মত্তপ্রায়
9047	উৎকৃষ্টতা
9048	উভচারী
9049	উৎসার
9050	উল
9051	উইন্ড
9052	উড়োখবর
9053	উৎপাদয়িতা
9054	উদরগহ্বর
9055	উতল
9056	উন্নতমস্তক
9057	উপনাগরিক
9058	উৎসর্জনকারিণী
9059	উচ্ছ্রায়
9060	উত্তানপাণি
9061	উদ্‌গীত
9062	উইঢিবি
9063	উচ্চাঙ্গ
9064	উইলসন
9065	উপজীবিকা
9066	উৎকোচলোভী
9067	উচ্চকিত
9068	উছলোনো
9069	উচ্চকুলসম্ভব
9070	উপকারগ্রহণ
9071	উচ্ছলিত
9072	উদ্ভ্রান্তি
9073	উদরগর্ভ
9074	উষ্ণমণ্ডল
9075	উত্তোলন
9076	উদ্ধারিত
9077	উপভোক্তা
9078	উন্নতিরেখা
9079	উত্তরণীয়
9080	উচ্চারণস্থান
9081	উদ্ভাবন
9082	উপেক্ষিত
9083	উদ্যানরক্ষক
9084	উঠতি
9085	উদ্যানচর্চা
9086	উন্মেষশালী
9087	উত্তেজন
9088	উত্তোলিত
9089	উত্তিষ্ঠ
9090	উচিতবক্তা
9091	উপগ্রহক্ষেপণ
9092	উদ্‌বোধন
9093	উদ্‌বর্তন
9094	উচ্চাকাঙ্ক্ষা
9095	উন্মজ্জিত
9096	উত্তমার্ধ
9097	উৎসস্থ
9098	উত্তাপপীড়িত
9099	উত্তরফল্গুনী
9100	উদরাভ্যন্তরে
9101	উল্কাবর্ষণ
9102	উপবাসকাতর
9103	উৎপাদন
9104	উপসচিব
9105	উচ্চস্বর
9106	উচিত
9107	উত্তরাঞ্চলীয়
9108	উৎসর্গিত
9109	উপবেশন
9110	উদ্‌বিগ্ন
9111	উদ্ভাবনার্থে
9112	উচ্চচূড়
9113	উৎসর্গ
9114	উপাসনা
9115	উত্তরপ্রান্তীয়
9116	উপর্যুপরি
9117	উপদেষ্টা
9118	উৎপাদয়িত্রী
9119	উড্ডয়ন
9120	উচ্চারণবিভ্রাট
9121	উন্মার্গমুখী
9122	উনচল্লিশ
9123	উদ্দেশে
9124	উঞ্ছজীবী
9125	উজ্জ্বলন
9126	উদ্ভাবনীশক্তি
9127	উপলাস্তীর্ণ
9128	উচ্চিংড়ি
9129	উদ্ভাবনচাতুর্য
9130	উদারস্বভাব
9131	উপচীয়মান
9132	উপশিরা
9133	উপনিহিত
9134	উৎপাদনক্ষমতা
9135	উপভাষাবিভাগ
9136	উচ্চাশা
9137	উনআশি
9138	উপসমিতি
9139	উন্নত
9140	উনষাট
9141	উন্মাদিত
9142	উপকরণ
9143	উন্মাদ
9144	উদ্ধৃতিকন্টকিত
9145	উড়ুক্কু
9146	উজ্জীবনসংগীত
9147	উমেদারি
9148	উত্তাল
9149	উদ্‌বেজক
9150	উকুন
9151	উপরতলা
9152	উচ্ছেদ্য
9153	উদ্‌বেজয়িতা
9154	উপবাসী
9155	উড়তি
9156	উচ্চারক
9157	উজিরি
9158	উদ্ধারকর্তা
9159	উপমুখ্যমন্ত্রী
9160	উত্তরাষাঢ়া
9161	উইন
9162	উল্টানো
9163	উরঙ্গমী
9164	উচ্ছলতা
9165	উৎসর্জনকারী
9166	উদ্‌বেজিত
9167	উদ্দেশ্যসন্ধান
9168	উপহাসক্ষুণ্ন
9169	উচ্চকুলোৎপন্ন
9170	উইচারা
9171	উদ্রেককারিণী
9172	উৎকোচচুক্তি
9173	উৎকলিত
9174	উষসী
9175	উচিতার্থ
9176	উৎকলিকা
9177	উপক্রমণিকা
9178	উদ্‌বাস্তু
9179	উজির
9180	উচ্ছে
9181	উদ্ভট
9182	উগ্র
9183	উল্লসিত
9184	উদারমনা
9185	উত্তানপাদ
9186	উদাত্ত
9187	উত্থাপয়িতা
9188	উচ্চনাদী
9189	উদ্‌বর্তমান
9190	উৎপাদ্য
9191	উচ্চভাষিণী
9192	উপন্যস্ত
9193	উঠোনো
9194	উদ্যোক্তা
9195	উত্তরসূরি
9196	উপায়ক্ষম
9197	উদ্‌বমন
9198	উপগ্রহ
9199	উপপন্ন
9200	উপনিবেশিত
9201	উদ্যতবাহু
9202	উত্তরাধিকারসূত্রে
9203	উপলভ্যমান
9204	উদ্দেশ
9205	উজ্জীবিত
9206	উভয়মুখী
9207	উদ্ভবসূত্র
9208	উদাহৃতি
9209	উদ্দেশ্যসন্ধানী
9210	উইলকিন্‌স
9211	উদ্ভিজ্জ
9212	উপযোগিতা
9213	উপগ্রহ-কক্ষপথ
9214	উলটো-পালটা
9215	উপকারিণী
9216	উপলক্ষ্যে
9217	উৎপাদনপ্রণালী
9218	উদ্‌ঘোষণ
9219	উপায়ী
9220	উদাহরণস্বরূপ
9221	উদ্ধতভাষী
9222	উদারীকরণ
9223	উপপ্রধানমন্ত্রী
9224	উষাকালীন
9225	উচ্চভাষী
9226	উদ্ভূয়মান
9227	উদ্ভাসিত
9228	উদয়কাল
9229	উচ্চারণ
9230	উচ্ছ্রিত
9231	উপজাতি
9232	উপভাষাভিত্তিক
9233	উন্মথন
9234	উদ্যতপাণি
9235	উননব্বুই
9236	উপকথামাত্রিক
9237	উদাহরণীয়
9238	উদ্‌যাপনীয়
9239	উপযোজক
9240	উপরিভাগ
9241	উপভাষী
9242	উন্মাদরোগগ্রস্ত
9243	উইল
9244	উল্লম্ব
9245	উত্তাপব্যাকুল
9246	উপজীবী
9247	উদ্‌বুদ্ধ
9248	উগ্রপন্থা
9249	উল্লেখনীয়
9250	উদ্যোগ
9251	উচ্চবাচ্য
9252	উপলব্যথিত
9253	উইকেটরক্ষক
9254	উদ্ধার
9255	উৎসবভাতা
9256	উজ্জীবক
9257	উৎপলাক্ষ
9258	উদ্‌বোধন-অনুষ্ঠান
9259	উত্তমাংশ
9260	উপকূলশায়ী
9261	উপাসিত
9262	উক্তরূপ
9263	উজ্জীবন
9264	উন্মোচন
9265	উৎকর্ষ
9266	উদ্ভাস
9267	উন্নিদ্রা
9268	উপস্থিতবক্তা
9269	উত্তরফাল্গুনী
9270	উদয়
9271	উপযোগ
9272	উত্তীর্ণ
9273	উন্মন্থন
9274	উল্লঙ্ঘ্য
9275	উড়ানি
9276	উপশমনীয়
9277	উকিলগিরি
9278	উদ্‌গমনীয়
9279	উভয়ত্র
9280	উঁচকপালি
9281	উচ্চস্তরীয়
9282	উন্মুখ
9283	উপকথা
9284	উচিতকৃত্য
9285	উদ্‌বাহী
9286	উন্নয়নকর্ম
9287	উত্তরবিচার
9288	উৎপত্তি
9289	উৎসাদ্য
9290	উদ্‌গ্রীব
9291	উপযাচিকা
9292	উত্তরপক্ষ
9293	উপদেশাবলি
9294	উচ্চয়
9295	উকিল
9296	উপসেবী
9297	উপকারসাধন
9298	উইংস
9299	উচিত-অনুচিত
9300	উত্তেজিত
9301	উপস্ত্রী
9302	উপকণ্ঠস্থ
9303	উন্নতিকামী
9304	উপদেশ
9305	উগ্রচণ্ডী
9306	উন্নতবক্ষ
9307	উচ্চরোল
9308	উপেক্ষা
9309	উপবন
9310	উঁচু
9311	উৎপাদনশক্তি
9312	উচ্চকুলাগতা
9313	উৎপাদনকারী
9314	উৎপলাক্ষী
9315	উপক্রান্তি
9316	উৎপাদিত
9317	উদ্দীপন
9318	উৎপাদনশীল
9319	উদারহৃদয়
9320	উপাধ্যায়
9321	উল্কাবেগে
9322	উদ্‌যোগী
9323	উত্তাপক্লিষ্ট
9324	উপযাচক
9325	উগ্রস্বভাব
9326	উত্থানশীল
9327	উদারচরিত
9328	উপরচালাকি
9329	উভয়লিঙ্গ
9330	উলুবন
9331	উদ্‌ঘাটিত
9332	উৎসাদিত
9333	উপকারিকা
9334	উৎসর্গীকৃত
9335	উদ্ভাবনকৌশল
9336	উপসাগরীয়
9337	উপস্থ
9338	উৎপাত
9339	উপস্থাপিত
9340	উৎসনির্ঝর
9341	উপহাস্য
9342	উপস্বত্ব
9343	উগ্রবীর্য
9344	উচ্চাঙ্গিক
9345	উপলবন্ধুর
9346	উপস্থিতি
9347	উদারচিত্ত
9348	উট
9349	উপক্ষেপণী
9350	উপবীতধারণ
9351	উজাড়
9352	উপধারা
9353	উদাসী
9354	উদ্রেক
9355	উপগ্রহনিক্ষেপ
9356	উপনয়ন
9357	উদরপূরণ
9358	উন্মূলন
9359	উর্বর
9360	উদ্দেশ্যসাধন
9361	উজোনো
9362	উপচয়
9363	উপবীত
9364	উগ্রপন্থী
9365	উত্তমপুরুষ
9366	উপধর্ম
9367	উচ্চপদস্থিত
9368	উপদেশপ্রার্থী
9369	উদ্ধতপ্রকৃতি
9370	উম্মুক্তি
9371	উন্নতিপথ
9372	উচ্চাকাঙ্ক্ষী
9373	উগ্রধর্মা
9374	উদ্ধরণ
9375	উৎসস্থান
9376	উপবনাঞ্চল
9377	উদ্‌গম
9378	উমেশ
9379	উদারপ্রাণ
9380	উচ্চাশাপূর্ণ
9381	উত্তরমেঘ
9382	উরগী
9383	উৎসিক্ত
9384	উত্তরমেরু
9385	উপকারী
9386	উচ্ছিষ্টভিক্ষা
9387	উৎপাদ্যমান
9388	উদ্‌বেজন
9389	উচ্চপ্রকৃতি
9390	উঠনো
9391	উদ্‌যাপিত
9392	উপচিকীর্ষু
9393	উৎসধারা
9394	উগ্রদর্শন
